id_casa,LotFrontage,LotArea,Street,Condition1,Condition2,YearBuilt,ExterQual,FullBath,BedroomAbvGr,SalePrice,Color,email_info
1134,57.0,8773,Pave,Norm,Norm,1997.0,TA,2,3.0,169000,,loxhiopdd@yahoo.com.br
1342,,9375,,Norm,Norm,2002.0,Gd,2,3.0,228500,,nonmiwz@icloud.com
1107,168.0,23257,Pave,Norm,Norm,2006.0,Gd,2,3.0,274725,,lnvlam@hotmail.com
588,65.0,25095,Pave,Norm,Norm,1968.0,TA,1,1.0,143000,,cckpgzzuxweo@yahoo.com.br
123,55.0,7892,,Norm,Norm,1993.0,Gd,2,2.0,153900,,rvydwqxdaplh@yahoo.com.br
807,144.0,21384,Pave,Norm,Norm,1923.0,TA,1,3.0,223500,,la@gmail.com
172,44.0,5306,Pave,Norm,Norm,1987.0,Gd,2,2.0,239000,,wb@gmail.com
620,45.0,8248,Pave,Norm,Norm,1914.0,TA,1,2.0,67000,,ijbei@yahoo.com.br
1249,60.0,7200,Pave,Norm,Norm,1950.0,TA,1,3.0,119000,,icqvoo@yahoo.com.br
611,,10395,Pave,Norm,Norm,1978.0,TA,2,3.0,148000,,xirluo@yahoo.com.br
725,60.0,6960,Pave,Norm,Norm,1970.0,TA,1,3.0,120500,,zujuhxc@yahoo.com.br
494,50.0,5784,Pave,Artery,Norm,1938.0,TA,1,2.0,91300,,zooirniqtbsf@hotmail.com
1060,41.0,4920,,Norm,Norm,2001.0,Gd,2,2.0,213500,,sjskth@hotmail.com
559,,3196,Pave,Norm,Norm,2003.0,Gd,2,2.0,234000,,fwqqyfyc@gmail.com
57,89.0,11645,Pave,Norm,Norm,2004.0,Gd,2,3.0,196500,,eqhijnd@yahoo.com.br
532,60.0,7200,Pave,Norm,Norm,1955.0,TA,1,2.0,107500,,tqcbk@icloud.com
148,63.0,7500,Pave,Norm,Norm,2004.0,TA,1,3.0,141000,,bimhk@icloud.com
94,69.0,9337,Pave,Norm,Norm,1997.0,TA,2,3.0,204750,,getlvgyts@gmail.com
665,106.0,11194,Pave,Norm,Norm,2000.0,Gd,2,3.0,230500,,agouhimwluo@hotmail.com
33,70.0,10552,Pave,Norm,Norm,1959.0,TA,1,4.0,165500,,zwlbcuhjyp@hotmail.com
663,90.0,10012,Pave,Norm,Norm,1972.0,TA,2,3.0,137500,,gxuhxcz@gmail.com
1218,52.0,6240,Pave,Norm,Norm,1947.0,TA,1,2.0,80500,,ojj@icloud.com
1446,,26142,,Norm,Norm,1962.0,TA,1,3.0,157900,,zjeizqjpso@yahoo.com.br
625,87.0,10000,Pave,Norm,Norm,1962.0,TA,1,3.0,160000,,swpyfizyh@icloud.com
1195,51.0,8029,Pave,Norm,Norm,2005.0,TA,2,3.0,176000,,lu@icloud.com
783,,9101,Pave,Norm,Norm,1978.0,TA,1,1.0,165500,,ri@hotmail.com
1166,64.0,10475,Pave,Norm,Norm,2008.0,Gd,2,3.0,245350,,ozlumxcz@icloud.com
1127,182.0,14572,Pave,Norm,Norm,2004.0,Gd,2,3.0,259000,,sixqkstosr@icloud.com
1215,99.0,7094,Pave,Norm,Norm,1966.0,TA,1,3.0,125000,,wdaxcihlts@gmail.com
365,59.0,10690,Pave,Norm,Norm,1920.0,TA,1,3.0,147000,,toqucio@icloud.com
